Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
900.00	2.8000	371.40	0.0026925	20.402	27.941	212.19	26.065	34.462	560.24	-0.19716	46.082	0.066269	vapor
900.00	3.0000	397.71	0.0025144	20.399	27.943	211.62	26.066	34.469	560.58	-0.19789	46.103	0.066299	vapor
900.00	3.2000	424.00	0.0023585	20.397	27.944	211.08	26.067	34.476	560.93	-0.19862	46.123	0.066328	vapor
900.00	3.4000	450.26	0.0022210	20.394	27.945	210.57	26.068	34.483	561.28	-0.19934	46.143	0.066358	vapor
900.00	3.6000	476.49	0.0020987	20.391	27.947	210.09	26.070	34.491	561.63	-0.20007	46.164	0.066387	vapor
900.00	3.8000	502.69	0.0019893	20.389	27.948	209.64	26.071	34.498	561.97	-0.20080	46.184	0.066417	vapor
900.00	4.0000	528.86	0.0018908	20.386	27.949	209.21	26.072	34.505	562.32	-0.20153	46.204	0.066446	vapor
900.00	4.2000	555.01	0.0018018	20.383	27.951	208.80	26.073	34.512	562.67	-0.20226	46.224	0.066476	vapor
900.00	4.4000	581.13	0.0017208	20.381	27.952	208.41	26.074	34.519	563.02	-0.20299	46.245	0.066505	vapor
900.00	4.6000	607.21	0.0016469	20.378	27.954	208.04	26.076	34.526	563.37	-0.20372	46.265	0.066535	vapor
900.00	4.8000	633.27	0.0015791	20.375	27.955	207.68	26.077	34.533	563.72	-0.20445	46.285	0.066564	vapor
900.00	5.0000	659.31	0.0015167	20.373	27.956	207.34	26.078	34.539	564.07	-0.20518	46.305	0.066593	vapor
900.00	5.2000	685.31	0.0014592	20.370	27.958	207.01	26.079	34.546	564.42	-0.20591	46.325	0.066623	vapor
900.00	5.2000	685.31	0.0014592	20.370	27.958	207.01	26.079	34.546	564.42	-0.20591	46.325	0.066623	supercritical
900.00	5.2000	685.31	0.0014592	20.370	27.958	207.01	26.079	34.546	564.42	-0.20591	46.325	0.066623	supercritical
900.00	5.4000	711.29	0.0014059	20.367	27.959	206.69	26.080	34.553	564.77	-0.20664	46.345	0.066652	supercritical
900.00	5.6000	737.23	0.0013564	20.365	27.961	206.39	26.082	34.560	565.12	-0.20737	46.365	0.066681	supercritical
900.00	5.8000	763.15	0.0013104	20.362	27.962	206.09	26.083	34.567	565.47	-0.20810	46.386	0.066710	supercritical
900.00	6.0000	789.04	0.0012674	20.359	27.964	205.81	26.084	34.574	565.82	-0.20883	46.406	0.066740	supercritical
900.00	6.2000	814.91	0.0012271	20.357	27.965	205.53	26.085	34.581	566.17	-0.20956	46.426	0.066769	supercritical
900.00	6.4000	840.74	0.0011894	20.354	27.967	205.27	26.086	34.588	566.52	-0.21029	46.446	0.066798	supercritical
900.00	6.6000	866.55	0.0011540	20.352	27.968	205.01	26.087	34.594	566.88	-0.21102	46.466	0.066827	supercritical
900.00	6.8000	892.33	0.0011207	20.349	27.969	204.76	26.089	34.601	567.23	-0.21174	46.486	0.066857	supercritical
900.00	7.0000	918.08	0.0010892	20.346	27.971	204.51	26.090	34.608	567.58	-0.21247	46.506	0.066886	supercritical
900.00	7.2000	943.80	0.0010595	20.344	27.972	204.28	26.091	34.615	567.94	-0.21320	46.526	0.066915	supercritical
900.00	7.4000	969.49	0.0010315	20.341	27.974	204.04	26.092	34.622	568.29	-0.21393	46.546	0.066944	supercritical
900.00	7.6000	995.16	0.0010049	20.338	27.975	203.82	26.093	34.628	568.64	-0.21466	46.566	0.066973	supercritical
900.00	7.8000	1020.8	0.00097963	20.336	27.977	203.60	26.094	34.635	569.00	-0.21539	46.586	0.067002	supercritical
900.00	8.0000	1046.4	0.00095565	20.333	27.978	203.39	26.095	34.642	569.35	-0.21611	46.606	0.067031	supercritical
900.00	8.2000	1072.0	0.00093284	20.331	27.980	203.18	26.096	34.649	569.71	-0.21684	46.626	0.067060	supercritical
900.00	8.4000	1097.5	0.00091113	20.328	27.981	202.98	26.098	34.655	570.06	-0.21757	46.645	0.067089	supercritical
900.00	8.6000	1123.1	0.00089042	20.325	27.983	202.78	26.099	34.662	570.42	-0.21830	46.665	0.067118	supercritical
900.00	8.8000	1148.6	0.00087065	20.323	27.984	202.58	26.100	34.669	570.78	-0.21902	46.685	0.067147	supercritical
900.00	9.0000	1174.0	0.00085176	20.320	27.986	202.39	26.101	34.675	571.13	-0.21975	46.705	0.067176	supercritical
900.00	9.2000	1199.5	0.00083370	20.317	27.987	202.21	26.102	34.682	571.49	-0.22047	46.725	0.067205	supercritical
900.00	9.4000	1224.9	0.00081640	20.315	27.989	202.03	26.103	34.688	571.85	-0.22120	46.745	0.067234	supercritical
900.00	9.6000	1250.3	0.00079982	20.312	27.990	201.85	26.104	34.695	572.20	-0.22193	46.765	0.067263	supercritical
900.00	9.8000	1275.6	0.00078392	20.310	27.992	201.68	26.105	34.702	572.56	-0.22265	46.785	0.067292	supercritical
900.00	10.000	1301.0	0.00076866	20.307	27.994	201.50	26.106	34.708	572.92	-0.22338	46.804	0.067321	supercritical
