Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
1000.0	3.2000	381.74	0.0026196	23.034	31.417	214.73	26.579	34.967	589.49	-0.28513	49.407	0.071961	vapor
1000.0	3.4000	405.39	0.0024668	23.032	31.419	214.23	26.580	34.972	589.83	-0.28566	49.426	0.071988	vapor
1000.0	3.6000	429.01	0.0023309	23.029	31.421	213.75	26.581	34.978	590.17	-0.28619	49.444	0.072014	vapor
1000.0	3.8000	452.61	0.0022094	23.027	31.423	213.30	26.582	34.983	590.51	-0.28672	49.463	0.072041	vapor
1000.0	4.0000	476.19	0.0021000	23.025	31.425	212.87	26.583	34.989	590.85	-0.28725	49.481	0.072067	vapor
1000.0	4.2000	499.74	0.0020010	23.023	31.427	212.46	26.583	34.994	591.19	-0.28779	49.500	0.072094	vapor
1000.0	4.4000	523.27	0.0019110	23.020	31.429	212.07	26.584	34.999	591.53	-0.28832	49.518	0.072120	vapor
1000.0	4.6000	546.78	0.0018289	23.018	31.431	211.70	26.585	35.005	591.87	-0.28885	49.537	0.072147	vapor
1000.0	4.8000	570.26	0.0017536	23.016	31.433	211.35	26.586	35.010	592.21	-0.28938	49.555	0.072173	vapor
1000.0	5.0000	593.71	0.0016843	23.013	31.435	211.00	26.587	35.016	592.55	-0.28991	49.574	0.072200	vapor
1000.0	5.2000	617.15	0.0016204	23.011	31.437	210.68	26.588	35.021	592.90	-0.29044	49.592	0.072226	vapor
1000.0	5.2000	617.15	0.0016204	23.011	31.437	210.68	26.588	35.021	592.90	-0.29044	49.592	0.072226	supercritical
1000.0	5.2000	617.15	0.0016204	23.011	31.437	210.68	26.588	35.021	592.90	-0.29044	49.592	0.072226	supercritical
1000.0	5.4000	640.55	0.0015612	23.009	31.439	210.36	26.589	35.027	593.24	-0.29097	49.611	0.072253	supercritical
1000.0	5.6000	663.94	0.0015062	23.006	31.441	210.05	26.590	35.032	593.58	-0.29151	49.629	0.072279	supercritical
1000.0	5.8000	687.30	0.0014550	23.004	31.443	209.76	26.591	35.037	593.92	-0.29204	49.648	0.072305	supercritical
1000.0	6.0000	710.63	0.0014072	23.002	31.445	209.48	26.592	35.043	594.27	-0.29257	49.666	0.072332	supercritical
1000.0	6.2000	733.94	0.0013625	23.000	31.447	209.20	26.593	35.048	594.61	-0.29310	49.685	0.072358	supercritical
1000.0	6.4000	757.23	0.0013206	22.997	31.449	208.94	26.594	35.053	594.95	-0.29363	49.703	0.072384	supercritical
1000.0	6.6000	780.49	0.0012812	22.995	31.451	208.68	26.595	35.059	595.30	-0.29417	49.721	0.072410	supercritical
1000.0	6.8000	803.73	0.0012442	22.993	31.453	208.43	26.595	35.064	595.64	-0.29470	49.740	0.072437	supercritical
1000.0	7.0000	826.94	0.0012093	22.990	31.455	208.18	26.596	35.069	595.99	-0.29523	49.758	0.072463	supercritical
1000.0	7.2000	850.13	0.0011763	22.988	31.457	207.95	26.597	35.075	596.33	-0.29576	49.777	0.072489	supercritical
1000.0	7.4000	873.30	0.0011451	22.986	31.460	207.72	26.598	35.080	596.67	-0.29629	49.795	0.072515	supercritical
1000.0	7.6000	896.44	0.0011155	22.984	31.462	207.49	26.599	35.085	597.02	-0.29683	49.813	0.072542	supercritical
1000.0	7.8000	919.56	0.0010875	22.981	31.464	207.27	26.600	35.090	597.37	-0.29736	49.831	0.072568	supercritical
1000.0	8.0000	942.65	0.0010608	22.979	31.466	207.06	26.601	35.096	597.71	-0.29789	49.850	0.072594	supercritical
1000.0	8.2000	965.72	0.0010355	22.977	31.468	206.85	26.602	35.101	598.06	-0.29842	49.868	0.072620	supercritical
1000.0	8.4000	988.77	0.0010114	22.975	31.470	206.65	26.603	35.106	598.40	-0.29895	49.886	0.072646	supercritical
1000.0	8.6000	1011.8	0.00098835	22.972	31.472	206.45	26.603	35.111	598.75	-0.29948	49.905	0.072672	supercritical
1000.0	8.8000	1034.8	0.00096638	22.970	31.474	206.26	26.604	35.117	599.10	-0.30001	49.923	0.072698	supercritical
1000.0	9.0000	1057.8	0.00094539	22.968	31.476	206.07	26.605	35.122	599.44	-0.30055	49.941	0.072724	supercritical
1000.0	9.2000	1080.7	0.00092531	22.966	31.478	205.89	26.606	35.127	599.79	-0.30108	49.959	0.072750	supercritical
1000.0	9.4000	1103.6	0.00090609	22.963	31.481	205.71	26.607	35.132	600.14	-0.30161	49.977	0.072776	supercritical
1000.0	9.6000	1126.5	0.00088767	22.961	31.483	205.53	26.608	35.137	600.48	-0.30214	49.996	0.072802	supercritical
1000.0	9.8000	1149.4	0.00087000	22.959	31.485	205.36	26.609	35.142	600.83	-0.30267	50.014	0.072828	supercritical
1000.0	10.000	1172.3	0.00085304	22.957	31.487	205.18	26.609	35.148	601.18	-0.30320	50.032	0.072854	supercritical
