Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
2000.0	7.8000	463.31	0.0021584	51.217	68.052	232.53	29.463	37.810	826.81	-0.58897	77.566	0.12359	supercritical
2000.0	8.0000	475.04	0.0021051	51.216	68.056	232.32	29.463	37.811	827.08	-0.58904	77.576	0.12360	supercritical
2000.0	8.2000	486.77	0.0020544	51.215	68.061	232.11	29.463	37.812	827.35	-0.58912	77.587	0.12362	supercritical
2000.0	8.4000	498.48	0.0020061	51.214	68.065	231.91	29.463	37.813	827.62	-0.58920	77.597	0.12363	supercritical
2000.0	8.6000	510.19	0.0019601	51.213	68.070	231.72	29.463	37.815	827.89	-0.58928	77.607	0.12364	supercritical
2000.0	8.8000	521.89	0.0019161	51.212	68.074	231.53	29.464	37.816	828.16	-0.58935	77.617	0.12366	supercritical
2000.0	9.0000	533.58	0.0018741	51.212	68.079	231.34	29.464	37.817	828.44	-0.58943	77.627	0.12367	supercritical
2000.0	9.2000	545.27	0.0018340	51.211	68.083	231.15	29.464	37.818	828.71	-0.58951	77.637	0.12368	supercritical
2000.0	9.4000	556.94	0.0017955	51.210	68.088	230.98	29.464	37.819	828.98	-0.58959	77.647	0.12370	supercritical
2000.0	9.6000	568.61	0.0017587	51.209	68.092	230.80	29.464	37.820	829.25	-0.58966	77.657	0.12371	supercritical
2000.0	9.8000	580.28	0.0017233	51.208	68.097	230.63	29.464	37.821	829.52	-0.58974	77.667	0.12372	supercritical
2000.0	10.000	591.93	0.0016894	51.207	68.101	230.46	29.464	37.822	829.80	-0.58982	77.677	0.12374	supercritical
