Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
210.00	0.059000	33.900	0.029499	9.8189	11.559	99.501	25.324	33.747	379.61	8.5083	8.0555	0.022773	vapor
210.00	0.060000	34.476	0.029006	9.8187	11.559	99.360	25.325	33.749	379.60	8.5085	8.0556	0.022774	vapor
210.00	0.061000	35.052	0.028529	9.8185	11.559	99.222	25.325	33.752	379.59	8.5086	8.0557	0.022775	vapor
210.00	0.062000	35.629	0.028067	9.8183	11.558	99.086	25.326	33.754	379.58	8.5088	8.0559	0.022776	vapor
210.00	0.063000	36.206	0.027620	9.8181	11.558	98.952	25.326	33.757	379.57	8.5089	8.0560	0.022777	vapor
210.00	0.064000	36.782	0.027187	9.8180	11.558	98.820	25.327	33.759	379.55	8.5091	8.0561	0.022778	vapor
210.00	0.065000	37.359	0.026767	9.8178	11.558	98.690	25.327	33.761	379.54	8.5092	8.0563	0.022779	vapor
210.00	0.066000	37.936	0.026360	9.8176	11.557	98.562	25.328	33.764	379.53	8.5094	8.0564	0.022780	vapor
210.00	0.067000	38.513	0.025965	9.8174	11.557	98.437	25.328	33.766	379.52	8.5095	8.0565	0.022782	vapor
210.00	0.068000	39.090	0.025582	9.8172	11.557	98.312	25.329	33.768	379.51	8.5097	8.0567	0.022783	vapor
210.00	0.069000	39.667	0.025210	9.8170	11.556	98.190	25.329	33.771	379.50	8.5098	8.0568	0.022784	vapor
210.00	0.070000	40.244	0.024848	9.8168	11.556	98.070	25.330	33.773	379.49	8.5100	8.0569	0.022785	vapor
210.00	0.071000	40.821	0.024497	9.8166	11.556	97.951	25.331	33.776	379.47	8.5102	8.0571	0.022786	vapor
210.00	0.072000	41.398	0.024156	9.8164	11.556	97.834	25.331	33.778	379.46	8.5103	8.0572	0.022787	vapor
210.00	0.073000	41.976	0.023823	9.8162	11.555	97.718	25.332	33.780	379.45	8.5105	8.0573	0.022788	vapor
210.00	0.074000	42.553	0.023500	9.8160	11.555	97.604	25.332	33.783	379.44	8.5106	8.0574	0.022789	vapor
210.00	0.075000	43.130	0.023186	9.8158	11.555	97.491	25.333	33.785	379.43	8.5108	8.0576	0.022790	vapor
210.00	0.076000	43.708	0.022879	9.8156	11.554	97.380	25.333	33.787	379.42	8.5109	8.0577	0.022791	vapor
210.00	0.077000	44.285	0.022581	9.8155	11.554	97.271	25.334	33.790	379.41	8.5111	8.0578	0.022792	vapor
210.00	0.078000	44.863	0.022290	9.8153	11.554	97.162	25.334	33.792	379.39	8.5112	8.0580	0.022794	vapor
210.00	0.079000	45.441	0.022007	9.8151	11.554	97.056	25.335	33.794	379.38	8.5114	8.0581	0.022795	vapor
210.00	0.080000	46.018	0.021730	9.8149	11.553	96.950	25.335	33.797	379.37	8.5115	8.0582	0.022796	vapor
210.00	0.081000	46.596	0.021461	9.8147	11.553	96.846	25.336	33.799	379.36	8.5117	8.0584	0.022797	vapor
210.00	0.082000	47.174	0.021198	9.8145	11.553	96.743	25.336	33.802	379.35	8.5118	8.0585	0.022798	vapor
210.00	0.083000	47.752	0.020942	9.8143	11.552	96.641	25.337	33.804	379.34	8.5120	8.0586	0.022799	vapor
210.00	0.084000	48.330	0.020691	9.8141	11.552	96.541	25.337	33.806	379.33	8.5121	8.0588	0.022800	vapor
210.00	0.085000	48.908	0.020447	9.8139	11.552	96.442	25.338	33.809	379.32	8.5123	8.0589	0.022801	vapor
210.00	0.086000	49.486	0.020208	9.8137	11.552	96.343	25.338	33.811	379.30	8.5124	8.0590	0.022802	vapor
210.00	0.087000	50.064	0.019974	9.8135	11.551	96.246	25.339	33.814	379.29	8.5126	8.0591	0.022803	vapor
210.00	0.088000	50.642	0.019746	9.8133	11.551	96.150	25.339	33.816	379.28	8.5127	8.0593	0.022804	vapor
210.00	0.089000	51.221	0.019523	9.8131	11.551	96.055	25.340	33.818	379.27	8.5129	8.0594	0.022805	vapor
210.00	0.090000	51.799	0.019305	9.8130	11.550	95.962	25.340	33.821	379.26	8.5131	8.0595	0.022807	vapor
210.00	0.091000	52.377	0.019092	9.8128	11.550	95.869	25.341	33.823	379.25	8.5132	8.0597	0.022808	vapor
210.00	0.092000	52.956	0.018884	9.8126	11.550	95.777	25.341	33.825	379.24	8.5134	8.0598	0.022809	vapor
210.00	0.093000	53.535	0.018680	9.8124	11.550	95.686	25.342	33.828	379.22	8.5135	8.0599	0.022810	vapor
210.00	0.094000	54.113	0.018480	9.8122	11.549	95.596	25.342	33.830	379.21	8.5137	8.0601	0.022811	vapor
210.00	0.095000	54.692	0.018284	9.8120	11.549	95.508	25.343	33.833	379.20	8.5138	8.0602	0.022812	vapor
210.00	0.096000	55.271	0.018093	9.8118	11.549	95.420	25.343	33.835	379.19	8.5140	8.0603	0.022813	vapor
210.00	0.097000	55.849	0.017905	9.8116	11.548	95.332	25.344	33.837	379.18	8.5141	8.0605	0.022814	vapor
210.00	0.098000	56.428	0.017722	9.8114	11.548	95.246	25.344	33.840	379.17	8.5143	8.0606	0.022815	vapor
210.00	0.099000	57.007	0.017542	9.8112	11.548	95.161	25.345	33.842	379.16	8.5144	8.0607	0.022816	vapor
210.00	0.10000	57.586	0.017365	9.8110	11.548	95.076	25.345	33.845	379.14	8.5146	8.0609	0.022817	vapor
