Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
270.00	0.035000	15.604	0.064085	11.373	13.616	112.44	26.473	34.822	428.66	5.3459	10.141	0.030138	vapor
270.00	0.036000	16.050	0.062304	11.373	13.616	112.21	26.473	34.823	428.65	5.3458	10.141	0.030138	vapor
270.00	0.037000	16.497	0.060618	11.373	13.616	111.98	26.474	34.824	428.65	5.3458	10.141	0.030139	vapor
270.00	0.038000	16.943	0.059022	11.373	13.615	111.76	26.474	34.825	428.64	5.3457	10.141	0.030140	vapor
270.00	0.039000	17.389	0.057507	11.372	13.615	111.54	26.474	34.826	428.64	5.3457	10.141	0.030141	vapor
270.00	0.040000	17.836	0.056068	11.372	13.615	111.33	26.474	34.828	428.63	5.3457	10.141	0.030142	vapor
270.00	0.041000	18.282	0.054699	11.372	13.615	111.13	26.474	34.829	428.63	5.3456	10.142	0.030142	vapor
270.00	0.042000	18.728	0.053395	11.372	13.615	110.93	26.475	34.830	428.62	5.3456	10.142	0.030143	vapor
270.00	0.043000	19.175	0.052152	11.372	13.614	110.73	26.475	34.831	428.62	5.3455	10.142	0.030144	vapor
270.00	0.044000	19.621	0.050966	11.372	13.614	110.54	26.475	34.832	428.61	5.3455	10.142	0.030145	vapor
270.00	0.045000	20.067	0.049832	11.372	13.614	110.35	26.475	34.834	428.61	5.3455	10.142	0.030146	vapor
270.00	0.046000	20.514	0.048748	11.372	13.614	110.17	26.476	34.835	428.60	5.3454	10.142	0.030146	vapor
270.00	0.047000	20.960	0.047709	11.371	13.614	109.99	26.476	34.836	428.60	5.3454	10.142	0.030147	vapor
270.00	0.048000	21.407	0.046714	11.371	13.614	109.81	26.476	34.837	428.59	5.3453	10.143	0.030148	vapor
270.00	0.049000	21.853	0.045760	11.371	13.613	109.64	26.476	34.838	428.59	5.3453	10.143	0.030149	vapor
270.00	0.050000	22.300	0.044843	11.371	13.613	109.47	26.476	34.840	428.58	5.3453	10.143	0.030149	vapor
270.00	0.051000	22.746	0.043963	11.371	13.613	109.31	26.477	34.841	428.58	5.3452	10.143	0.030150	vapor
270.00	0.052000	23.193	0.043116	11.371	13.613	109.14	26.477	34.842	428.57	5.3452	10.143	0.030151	vapor
270.00	0.053000	23.640	0.042302	11.371	13.613	108.99	26.477	34.843	428.57	5.3451	10.143	0.030152	vapor
270.00	0.054000	24.086	0.041518	11.370	13.612	108.83	26.477	34.844	428.56	5.3451	10.143	0.030153	vapor
270.00	0.055000	24.533	0.040762	11.370	13.612	108.68	26.477	34.846	428.56	5.3451	10.143	0.030153	vapor
270.00	0.056000	24.980	0.040033	11.370	13.612	108.53	26.478	34.847	428.55	5.3450	10.144	0.030154	vapor
270.00	0.057000	25.426	0.039330	11.370	13.612	108.38	26.478	34.848	428.55	5.3450	10.144	0.030155	vapor
270.00	0.058000	25.873	0.038650	11.370	13.612	108.23	26.478	34.849	428.54	5.3449	10.144	0.030156	vapor
270.00	0.059000	26.320	0.037994	11.370	13.611	108.09	26.478	34.850	428.54	5.3449	10.144	0.030157	vapor
270.00	0.060000	26.766	0.037360	11.370	13.611	107.95	26.479	34.852	428.53	5.3449	10.144	0.030157	vapor
270.00	0.061000	27.213	0.036747	11.370	13.611	107.81	26.479	34.853	428.53	5.3448	10.144	0.030158	vapor
270.00	0.062000	27.660	0.036153	11.369	13.611	107.68	26.479	34.854	428.52	5.3448	10.144	0.030159	vapor
270.00	0.063000	28.107	0.035579	11.369	13.611	107.54	26.479	34.855	428.52	5.3447	10.145	0.030160	vapor
270.00	0.064000	28.554	0.035022	11.369	13.611	107.41	26.479	34.856	428.51	5.3447	10.145	0.030160	vapor
270.00	0.065000	29.000	0.034482	11.369	13.610	107.28	26.480	34.858	428.51	5.3447	10.145	0.030161	vapor
270.00	0.066000	29.447	0.033959	11.369	13.610	107.16	26.480	34.859	428.50	5.3446	10.145	0.030162	vapor
270.00	0.067000	29.894	0.033451	11.369	13.610	107.03	26.480	34.860	428.50	5.3446	10.145	0.030163	vapor
270.00	0.068000	30.341	0.032958	11.369	13.610	106.91	26.480	34.861	428.49	5.3445	10.145	0.030163	vapor
270.00	0.069000	30.788	0.032480	11.369	13.610	106.78	26.481	34.862	428.49	5.3445	10.145	0.030164	vapor
270.00	0.070000	31.235	0.032015	11.368	13.609	106.66	26.481	34.863	428.48	5.3445	10.145	0.030165	vapor
270.00	0.071000	31.682	0.031564	11.368	13.609	106.55	26.481	34.865	428.48	5.3444	10.146	0.030166	vapor
270.00	0.072000	32.129	0.031124	11.368	13.609	106.43	26.481	34.866	428.47	5.3444	10.146	0.030167	vapor
270.00	0.073000	32.576	0.030697	11.368	13.609	106.31	26.481	34.867	428.47	5.3443	10.146	0.030167	vapor
270.00	0.074000	33.023	0.030282	11.368	13.609	106.20	26.482	34.868	428.46	5.3443	10.146	0.030168	vapor
270.00	0.075000	33.470	0.029877	11.368	13.609	106.09	26.482	34.869	428.46	5.3443	10.146	0.030169	vapor
270.00	0.076000	33.917	0.029483	11.368	13.608	105.98	26.482	34.871	428.45	5.3442	10.146	0.030170	vapor
270.00	0.077000	34.365	0.029100	11.367	13.608	105.87	26.482	34.872	428.45	5.3442	10.146	0.030170	vapor
270.00	0.078000	34.812	0.028726	11.367	13.608	105.76	26.483	34.873	428.44	5.3441	10.147	0.030171	vapor
270.00	0.079000	35.259	0.028362	11.367	13.608	105.65	26.483	34.874	428.44	5.3441	10.147	0.030172	vapor
270.00	0.080000	35.706	0.028006	11.367	13.608	105.55	26.483	34.875	428.43	5.3441	10.147	0.030173	vapor
270.00	0.081000	36.153	0.027660	11.367	13.607	105.45	26.483	34.877	428.43	5.3440	10.147	0.030173	vapor
270.00	0.082000	36.601	0.027322	11.367	13.607	105.34	26.483	34.878	428.42	5.3440	10.147	0.030174	vapor
270.00	0.083000	37.048	0.026992	11.367	13.607	105.24	26.484	34.879	428.42	5.3439	10.147	0.030175	vapor
270.00	0.084000	37.495	0.026670	11.367	13.607	105.14	26.484	34.880	428.42	5.3439	10.147	0.030176	vapor
270.00	0.085000	37.942	0.026356	11.366	13.607	105.04	26.484	34.881	428.41	5.3439	10.147	0.030176	vapor
270.00	0.086000	38.390	0.026049	11.366	13.606	104.94	26.484	34.883	428.41	5.3438	10.148	0.030177	vapor
270.00	0.087000	38.837	0.025749	11.366	13.606	104.85	26.484	34.884	428.40	5.3438	10.148	0.030178	vapor
270.00	0.088000	39.284	0.025455	11.366	13.606	104.75	26.485	34.885	428.40	5.3437	10.148	0.030179	vapor
270.00	0.089000	39.732	0.025169	11.366	13.606	104.66	26.485	34.886	428.39	5.3437	10.148	0.030180	vapor
270.00	0.090000	40.179	0.024889	11.366	13.606	104.56	26.485	34.887	428.39	5.3436	10.148	0.030180	vapor
270.00	0.091000	40.627	0.024614	11.366	13.606	104.47	26.485	34.889	428.38	5.3436	10.148	0.030181	vapor
270.00	0.092000	41.074	0.024346	11.365	13.605	104.38	26.486	34.890	428.38	5.3436	10.148	0.030182	vapor
270.00	0.093000	41.522	0.024084	11.365	13.605	104.29	26.486	34.891	428.37	5.3435	10.149	0.030183	vapor
270.00	0.094000	41.969	0.023827	11.365	13.605	104.20	26.486	34.892	428.37	5.3435	10.149	0.030183	vapor
270.00	0.095000	42.417	0.023576	11.365	13.605	104.11	26.486	34.893	428.36	5.3434	10.149	0.030184	vapor
270.00	0.096000	42.864	0.023330	11.365	13.605	104.03	26.486	34.895	428.36	5.3434	10.149	0.030185	vapor
270.00	0.097000	43.312	0.023088	11.365	13.604	103.94	26.487	34.896	428.35	5.3434	10.149	0.030186	vapor
270.00	0.098000	43.759	0.022852	11.365	13.604	103.85	26.487	34.897	428.35	5.3433	10.149	0.030186	vapor
270.00	0.099000	44.207	0.022621	11.365	13.604	103.77	26.487	34.898	428.34	5.3433	10.149	0.030187	vapor
270.00	0.10000	44.655	0.022394	11.364	13.604	103.68	26.487	34.899	428.34	5.3432	10.149	0.030188	vapor
