Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
570.00	0.056000	11.815	0.084636	21.498	26.237	139.22	42.403	50.727	594.52	0.81769	18.665	0.082424	vapor
570.00	0.057000	12.026	0.083151	21.498	26.237	139.08	42.403	50.727	594.52	0.81767	18.666	0.082424	vapor
570.00	0.058000	12.237	0.081717	21.497	26.237	138.93	42.403	50.727	594.52	0.81765	18.666	0.082424	vapor
570.00	0.059000	12.448	0.080332	21.497	26.237	138.79	42.403	50.727	594.52	0.81763	18.666	0.082425	vapor
570.00	0.060000	12.659	0.078994	21.497	26.237	138.65	42.403	50.727	594.53	0.81761	18.666	0.082425	vapor
570.00	0.061000	12.870	0.077699	21.497	26.237	138.51	42.403	50.728	594.53	0.81759	18.666	0.082425	vapor
570.00	0.062000	13.081	0.076446	21.497	26.237	138.38	42.403	50.728	594.53	0.81757	18.666	0.082426	vapor
570.00	0.063000	13.292	0.075232	21.497	26.237	138.24	42.403	50.728	594.53	0.81755	18.666	0.082426	vapor
570.00	0.064000	13.503	0.074057	21.497	26.237	138.11	42.403	50.728	594.53	0.81753	18.666	0.082426	vapor
570.00	0.065000	13.714	0.072918	21.497	26.237	137.98	42.403	50.728	594.53	0.81751	18.666	0.082427	vapor
570.00	0.066000	13.925	0.071813	21.497	26.237	137.86	42.403	50.729	594.54	0.81749	18.666	0.082427	vapor
570.00	0.067000	14.136	0.070741	21.497	26.237	137.73	42.403	50.729	594.54	0.81747	18.666	0.082427	vapor
570.00	0.068000	14.347	0.069701	21.497	26.237	137.61	42.403	50.729	594.54	0.81745	18.666	0.082428	vapor
570.00	0.069000	14.558	0.068691	21.497	26.237	137.49	42.403	50.729	594.54	0.81743	18.667	0.082428	vapor
570.00	0.070000	14.769	0.067710	21.497	26.237	137.37	42.403	50.729	594.54	0.81741	18.667	0.082428	vapor
570.00	0.071000	14.980	0.066756	21.497	26.237	137.25	42.403	50.730	594.54	0.81739	18.667	0.082429	vapor
570.00	0.072000	15.191	0.065829	21.497	26.236	137.13	42.403	50.730	594.55	0.81737	18.667	0.082429	vapor
570.00	0.073000	15.402	0.064927	21.497	26.236	137.02	42.403	50.730	594.55	0.81735	18.667	0.082429	vapor
570.00	0.074000	15.613	0.064050	21.497	26.236	136.90	42.403	50.730	594.55	0.81733	18.667	0.082430	vapor
570.00	0.075000	15.824	0.063196	21.497	26.236	136.79	42.403	50.730	594.55	0.81731	18.667	0.082430	vapor
570.00	0.076000	16.035	0.062365	21.497	26.236	136.68	42.403	50.731	594.55	0.81729	18.667	0.082430	vapor
570.00	0.077000	16.246	0.061555	21.497	26.236	136.57	42.403	50.731	594.55	0.81727	18.667	0.082431	vapor
570.00	0.078000	16.457	0.060766	21.497	26.236	136.47	42.403	50.731	594.56	0.81725	18.667	0.082431	vapor
570.00	0.079000	16.668	0.059997	21.496	26.236	136.36	42.403	50.731	594.56	0.81723	18.667	0.082431	vapor
570.00	0.080000	16.879	0.059247	21.496	26.236	136.26	42.403	50.731	594.56	0.81721	18.667	0.082432	vapor
570.00	0.081000	17.090	0.058515	21.496	26.236	136.15	42.404	50.731	594.56	0.81719	18.668	0.082432	vapor
570.00	0.082000	17.300	0.057802	21.496	26.236	136.05	42.404	50.732	594.56	0.81717	18.668	0.082432	vapor
570.00	0.083000	17.511	0.057105	21.496	26.236	135.95	42.404	50.732	594.56	0.81715	18.668	0.082433	vapor
570.00	0.084000	17.722	0.056426	21.496	26.236	135.85	42.404	50.732	594.57	0.81713	18.668	0.082433	vapor
570.00	0.085000	17.933	0.055762	21.496	26.236	135.75	42.404	50.732	594.57	0.81711	18.668	0.082433	vapor
570.00	0.086000	18.144	0.055114	21.496	26.236	135.65	42.404	50.732	594.57	0.81709	18.668	0.082434	vapor
570.00	0.087000	18.355	0.054480	21.496	26.236	135.56	42.404	50.733	594.57	0.81707	18.668	0.082434	vapor
570.00	0.088000	18.566	0.053861	21.496	26.236	135.46	42.404	50.733	594.57	0.81705	18.668	0.082434	vapor
570.00	0.089000	18.777	0.053256	21.496	26.236	135.37	42.404	50.733	594.57	0.81703	18.668	0.082435	vapor
570.00	0.090000	18.988	0.052664	21.496	26.236	135.28	42.404	50.733	594.58	0.81701	18.668	0.082435	vapor
570.00	0.091000	19.199	0.052086	21.496	26.236	135.18	42.404	50.733	594.58	0.81699	18.668	0.082435	vapor
570.00	0.092000	19.410	0.051520	21.496	26.236	135.09	42.404	50.734	594.58	0.81697	18.668	0.082436	vapor
570.00	0.093000	19.621	0.050966	21.496	26.236	135.00	42.404	50.734	594.58	0.81695	18.669	0.082436	vapor
570.00	0.094000	19.832	0.050424	21.496	26.236	134.91	42.404	50.734	594.58	0.81693	18.669	0.082436	vapor
570.00	0.095000	20.043	0.049893	21.496	26.236	134.83	42.404	50.734	594.59	0.81691	18.669	0.082437	vapor
570.00	0.096000	20.254	0.049373	21.496	26.235	134.74	42.404	50.734	594.59	0.81689	18.669	0.082437	vapor
570.00	0.097000	20.465	0.048864	21.496	26.235	134.65	42.404	50.735	594.59	0.81687	18.669	0.082437	vapor
570.00	0.098000	20.676	0.048366	21.496	26.235	134.57	42.404	50.735	594.59	0.81685	18.669	0.082438	vapor
570.00	0.099000	20.887	0.047877	21.496	26.235	134.48	42.404	50.735	594.59	0.81683	18.669	0.082438	vapor
570.00	0.10000	21.098	0.047399	21.495	26.235	134.40	42.404	50.735	594.59	0.81681	18.669	0.082438	vapor
