Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
330.00	0.027000	9.8435	0.10159	13.025	15.768	121.79	28.709	37.040	469.59	3.5272	12.076	0.038488	vapor
330.00	0.028000	10.208	0.097960	13.025	15.768	121.49	28.709	37.041	469.59	3.5272	12.077	0.038488	vapor
330.00	0.029000	10.573	0.094581	13.025	15.768	121.20	28.710	37.041	469.59	3.5271	12.077	0.038489	vapor
330.00	0.030000	10.938	0.091427	13.025	15.768	120.91	28.710	37.042	469.59	3.5271	12.077	0.038490	vapor
330.00	0.031000	11.302	0.088477	13.025	15.768	120.64	28.710	37.043	469.59	3.5270	12.077	0.038490	vapor
330.00	0.032000	11.667	0.085711	13.025	15.767	120.38	28.710	37.043	469.58	3.5269	12.077	0.038491	vapor
330.00	0.033000	12.032	0.083113	13.025	15.767	120.12	28.710	37.044	469.58	3.5269	12.077	0.038492	vapor
330.00	0.034000	12.397	0.080668	13.024	15.767	119.87	28.710	37.045	469.58	3.5268	12.077	0.038492	vapor
330.00	0.035000	12.761	0.078362	13.024	15.767	119.63	28.710	37.046	469.58	3.5268	12.077	0.038493	vapor
330.00	0.036000	13.126	0.076184	13.024	15.767	119.40	28.710	37.046	469.58	3.5267	12.078	0.038494	vapor
330.00	0.037000	13.491	0.074124	13.024	15.767	119.17	28.710	37.047	469.57	3.5267	12.078	0.038494	vapor
330.00	0.038000	13.856	0.072173	13.024	15.767	118.95	28.711	37.048	469.57	3.5266	12.078	0.038495	vapor
330.00	0.039000	14.220	0.070321	13.024	15.766	118.73	28.711	37.048	469.57	3.5266	12.078	0.038495	vapor
330.00	0.040000	14.585	0.068563	13.024	15.766	118.52	28.711	37.049	469.57	3.5265	12.078	0.038496	vapor
330.00	0.041000	14.950	0.066890	13.024	15.766	118.31	28.711	37.050	469.57	3.5265	12.078	0.038497	vapor
330.00	0.042000	15.315	0.065296	13.024	15.766	118.11	28.711	37.051	469.56	3.5264	12.078	0.038497	vapor
330.00	0.043000	15.680	0.063777	13.024	15.766	117.92	28.711	37.051	469.56	3.5264	12.078	0.038498	vapor
330.00	0.044000	16.044	0.062327	13.023	15.766	117.73	28.711	37.052	469.56	3.5263	12.079	0.038499	vapor
330.00	0.045000	16.409	0.060941	13.023	15.766	117.54	28.711	37.053	469.56	3.5262	12.079	0.038499	vapor
330.00	0.046000	16.774	0.059615	13.023	15.766	117.36	28.712	37.054	469.56	3.5262	12.079	0.038500	vapor
330.00	0.047000	17.139	0.058346	13.023	15.765	117.18	28.712	37.054	469.55	3.5261	12.079	0.038500	vapor
330.00	0.048000	17.504	0.057130	13.023	15.765	117.00	28.712	37.055	469.55	3.5261	12.079	0.038501	vapor
330.00	0.049000	17.869	0.055964	13.023	15.765	116.83	28.712	37.056	469.55	3.5260	12.079	0.038502	vapor
330.00	0.050000	18.234	0.054844	13.023	15.765	116.66	28.712	37.056	469.55	3.5260	12.079	0.038502	vapor
330.00	0.051000	18.599	0.053768	13.023	15.765	116.50	28.712	37.057	469.55	3.5259	12.079	0.038503	vapor
330.00	0.052000	18.963	0.052733	13.023	15.765	116.33	28.712	37.058	469.54	3.5259	12.080	0.038503	vapor
330.00	0.053000	19.328	0.051737	13.023	15.765	116.18	28.712	37.059	469.54	3.5258	12.080	0.038504	vapor
330.00	0.054000	19.693	0.050779	13.022	15.765	116.02	28.712	37.059	469.54	3.5258	12.080	0.038505	vapor
330.00	0.055000	20.058	0.049855	13.022	15.764	115.87	28.713	37.060	469.54	3.5257	12.080	0.038505	vapor
330.00	0.056000	20.423	0.048964	13.022	15.764	115.72	28.713	37.061	469.54	3.5256	12.080	0.038506	vapor
330.00	0.057000	20.788	0.048104	13.022	15.764	115.57	28.713	37.061	469.54	3.5256	12.080	0.038507	vapor
330.00	0.058000	21.153	0.047275	13.022	15.764	115.42	28.713	37.062	469.53	3.5255	12.080	0.038507	vapor
330.00	0.059000	21.518	0.046473	13.022	15.764	115.28	28.713	37.063	469.53	3.5255	12.080	0.038508	vapor
330.00	0.060000	21.883	0.045698	13.022	15.764	115.14	28.713	37.064	469.53	3.5254	12.081	0.038508	vapor
330.00	0.061000	22.248	0.044948	13.022	15.764	115.00	28.713	37.064	469.53	3.5254	12.081	0.038509	vapor
330.00	0.062000	22.613	0.044223	13.022	15.763	114.87	28.713	37.065	469.53	3.5253	12.081	0.038510	vapor
330.00	0.063000	22.978	0.043520	13.022	15.763	114.74	28.714	37.066	469.52	3.5253	12.081	0.038510	vapor
330.00	0.064000	23.343	0.042840	13.021	15.763	114.60	28.714	37.066	469.52	3.5252	12.081	0.038511	vapor
330.00	0.065000	23.708	0.042180	13.021	15.763	114.48	28.714	37.067	469.52	3.5252	12.081	0.038511	vapor
330.00	0.066000	24.073	0.041540	13.021	15.763	114.35	28.714	37.068	469.52	3.5251	12.081	0.038512	vapor
330.00	0.067000	24.438	0.040920	13.021	15.763	114.22	28.714	37.069	469.52	3.5250	12.081	0.038513	vapor
330.00	0.068000	24.803	0.040318	13.021	15.763	114.10	28.714	37.069	469.51	3.5250	12.081	0.038513	vapor
330.00	0.069000	25.168	0.039733	13.021	15.763	113.98	28.714	37.070	469.51	3.5249	12.082	0.038514	vapor
330.00	0.070000	25.533	0.039165	13.021	15.762	113.86	28.714	37.071	469.51	3.5249	12.082	0.038514	vapor
330.00	0.071000	25.898	0.038613	13.021	15.762	113.74	28.714	37.071	469.51	3.5248	12.082	0.038515	vapor
330.00	0.072000	26.263	0.038076	13.021	15.762	113.62	28.715	37.072	469.51	3.5248	12.082	0.038516	vapor
330.00	0.073000	26.628	0.037554	13.021	15.762	113.51	28.715	37.073	469.50	3.5247	12.082	0.038516	vapor
330.00	0.074000	26.993	0.037046	13.021	15.762	113.39	28.715	37.074	469.50	3.5247	12.082	0.038517	vapor
330.00	0.075000	27.359	0.036552	13.020	15.762	113.28	28.715	37.074	469.50	3.5246	12.082	0.038517	vapor
330.00	0.076000	27.724	0.036070	13.020	15.762	113.17	28.715	37.075	469.50	3.5246	12.082	0.038518	vapor
330.00	0.077000	28.089	0.035601	13.020	15.762	113.06	28.715	37.076	469.50	3.5245	12.083	0.038519	vapor
330.00	0.078000	28.454	0.035145	13.020	15.761	112.96	28.715	37.076	469.50	3.5245	12.083	0.038519	vapor
330.00	0.079000	28.819	0.034699	13.020	15.761	112.85	28.715	37.077	469.49	3.5244	12.083	0.038520	vapor
330.00	0.080000	29.184	0.034265	13.020	15.761	112.74	28.716	37.078	469.49	3.5243	12.083	0.038520	vapor
330.00	0.081000	29.549	0.033842	13.020	15.761	112.64	28.716	37.079	469.49	3.5243	12.083	0.038521	vapor
330.00	0.082000	29.914	0.033429	13.020	15.761	112.54	28.716	37.079	469.49	3.5242	12.083	0.038522	vapor
330.00	0.083000	30.280	0.033026	13.020	15.761	112.44	28.716	37.080	469.49	3.5242	12.083	0.038522	vapor
330.00	0.084000	30.645	0.032632	13.020	15.761	112.34	28.716	37.081	469.48	3.5241	12.083	0.038523	vapor
330.00	0.085000	31.010	0.032248	13.019	15.760	112.24	28.716	37.081	469.48	3.5241	12.084	0.038523	vapor
330.00	0.086000	31.375	0.031872	13.019	15.760	112.14	28.716	37.082	469.48	3.5240	12.084	0.038524	vapor
330.00	0.087000	31.740	0.031506	13.019	15.760	112.04	28.716	37.083	469.48	3.5240	12.084	0.038525	vapor
330.00	0.088000	32.106	0.031147	13.019	15.760	111.95	28.716	37.084	469.48	3.5239	12.084	0.038525	vapor
330.00	0.089000	32.471	0.030797	13.019	15.760	111.86	28.717	37.084	469.47	3.5239	12.084	0.038526	vapor
330.00	0.090000	32.836	0.030454	13.019	15.760	111.76	28.717	37.085	469.47	3.5238	12.084	0.038526	vapor
330.00	0.091000	33.201	0.030119	13.019	15.760	111.67	28.717	37.086	469.47	3.5237	12.084	0.038527	vapor
330.00	0.092000	33.566	0.029792	13.019	15.760	111.58	28.717	37.087	469.47	3.5237	12.084	0.038528	vapor
330.00	0.093000	33.932	0.029471	13.019	15.759	111.49	28.717	37.087	469.47	3.5236	12.085	0.038528	vapor
330.00	0.094000	34.297	0.029157	13.019	15.759	111.40	28.717	37.088	469.46	3.5236	12.085	0.038529	vapor
330.00	0.095000	34.662	0.028850	13.018	15.759	111.31	28.717	37.089	469.46	3.5235	12.085	0.038529	vapor
330.00	0.096000	35.027	0.028549	13.018	15.759	111.22	28.717	37.089	469.46	3.5235	12.085	0.038530	vapor
330.00	0.097000	35.393	0.028254	13.018	15.759	111.14	28.718	37.090	469.46	3.5234	12.085	0.038531	vapor
330.00	0.098000	35.758	0.027966	13.018	15.759	111.05	28.718	37.091	469.46	3.5234	12.085	0.038531	vapor
330.00	0.099000	36.123	0.027683	13.018	15.759	110.97	28.718	37.092	469.45	3.5233	12.085	0.038532	vapor
330.00	0.10000	36.489	0.027406	13.018	15.759	110.88	28.718	37.092	469.45	3.5233	12.085	0.038532	vapor
