Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
600.00	0.030000	6.0133	0.16630	22.798	27.787	147.06	44.178	52.497	607.91	0.68846	19.389	0.088721	vapor
600.00	0.031000	6.2137	0.16093	22.798	27.787	146.79	44.178	52.497	607.91	0.68844	19.389	0.088721	vapor
600.00	0.032000	6.4142	0.15591	22.798	27.787	146.53	44.178	52.497	607.91	0.68842	19.390	0.088722	vapor
600.00	0.033000	6.6146	0.15118	22.797	27.786	146.27	44.178	52.497	607.92	0.68841	19.390	0.088722	vapor
600.00	0.034000	6.8150	0.14673	22.797	27.786	146.02	44.178	52.498	607.92	0.68839	19.390	0.088722	vapor
600.00	0.035000	7.0154	0.14254	22.797	27.786	145.78	44.178	52.498	607.92	0.68837	19.390	0.088723	vapor
600.00	0.036000	7.2159	0.13858	22.797	27.786	145.55	44.178	52.498	607.92	0.68835	19.390	0.088723	vapor
600.00	0.037000	7.4163	0.13484	22.797	27.786	145.32	44.178	52.498	607.92	0.68833	19.390	0.088723	vapor
600.00	0.038000	7.6167	0.13129	22.797	27.786	145.10	44.178	52.498	607.92	0.68832	19.390	0.088724	vapor
600.00	0.039000	7.8172	0.12792	22.797	27.786	144.88	44.178	52.498	607.93	0.68830	19.390	0.088724	vapor
600.00	0.040000	8.0176	0.12473	22.797	27.786	144.67	44.178	52.499	607.93	0.68828	19.390	0.088724	vapor
600.00	0.041000	8.2180	0.12168	22.797	27.786	144.46	44.178	52.499	607.93	0.68826	19.390	0.088724	vapor
600.00	0.042000	8.4184	0.11879	22.797	27.786	144.26	44.178	52.499	607.93	0.68825	19.390	0.088725	vapor
600.00	0.043000	8.6189	0.11602	22.797	27.786	144.07	44.178	52.499	607.93	0.68823	19.390	0.088725	vapor
600.00	0.044000	8.8193	0.11339	22.797	27.786	143.88	44.178	52.499	607.94	0.68821	19.390	0.088725	vapor
600.00	0.045000	9.0197	0.11087	22.797	27.786	143.69	44.178	52.499	607.94	0.68819	19.391	0.088726	vapor
600.00	0.046000	9.2201	0.10846	22.797	27.786	143.51	44.178	52.500	607.94	0.68817	19.391	0.088726	vapor
600.00	0.047000	9.4206	0.10615	22.797	27.786	143.33	44.178	52.500	607.94	0.68816	19.391	0.088726	vapor
600.00	0.048000	9.6210	0.10394	22.797	27.786	143.15	44.178	52.500	607.94	0.68814	19.391	0.088727	vapor
600.00	0.049000	9.8214	0.10182	22.797	27.786	142.98	44.178	52.500	607.94	0.68812	19.391	0.088727	vapor
600.00	0.050000	10.022	0.099782	22.797	27.786	142.81	44.178	52.500	607.95	0.68810	19.391	0.088727	vapor
600.00	0.051000	10.222	0.097826	22.797	27.786	142.65	44.178	52.500	607.95	0.68809	19.391	0.088728	vapor
600.00	0.052000	10.423	0.095945	22.797	27.786	142.49	44.178	52.501	607.95	0.68807	19.391	0.088728	vapor
600.00	0.053000	10.623	0.094135	22.797	27.786	142.33	44.178	52.501	607.95	0.68805	19.391	0.088728	vapor
600.00	0.054000	10.823	0.092392	22.797	27.786	142.17	44.179	52.501	607.95	0.68803	19.391	0.088729	vapor
600.00	0.055000	11.024	0.090712	22.797	27.786	142.02	44.179	52.501	607.96	0.68802	19.391	0.088729	vapor
600.00	0.056000	11.224	0.089092	22.796	27.786	141.87	44.179	52.501	607.96	0.68800	19.391	0.088729	vapor
600.00	0.057000	11.425	0.087529	22.796	27.786	141.72	44.179	52.502	607.96	0.68798	19.392	0.088730	vapor
600.00	0.058000	11.625	0.086020	22.796	27.786	141.58	44.179	52.502	607.96	0.68796	19.392	0.088730	vapor
600.00	0.059000	11.826	0.084563	22.796	27.786	141.44	44.179	52.502	607.96	0.68794	19.392	0.088730	vapor
600.00	0.060000	12.026	0.083153	22.796	27.785	141.30	44.179	52.502	607.96	0.68793	19.392	0.088730	vapor
600.00	0.061000	12.226	0.081790	22.796	27.785	141.16	44.179	52.502	607.97	0.68791	19.392	0.088731	vapor
600.00	0.062000	12.427	0.080471	22.796	27.785	141.02	44.179	52.502	607.97	0.68789	19.392	0.088731	vapor
600.00	0.063000	12.627	0.079194	22.796	27.785	140.89	44.179	52.503	607.97	0.68787	19.392	0.088731	vapor
600.00	0.064000	12.828	0.077957	22.796	27.785	140.76	44.179	52.503	607.97	0.68786	19.392	0.088732	vapor
600.00	0.065000	13.028	0.076757	22.796	27.785	140.63	44.179	52.503	607.97	0.68784	19.392	0.088732	vapor
600.00	0.066000	13.228	0.075595	22.796	27.785	140.50	44.179	52.503	607.98	0.68782	19.392	0.088732	vapor
600.00	0.067000	13.429	0.074466	22.796	27.785	140.38	44.179	52.503	607.98	0.68780	19.392	0.088733	vapor
600.00	0.068000	13.629	0.073371	22.796	27.785	140.26	44.179	52.503	607.98	0.68778	19.392	0.088733	vapor
600.00	0.069000	13.830	0.072308	22.796	27.785	140.13	44.179	52.504	607.98	0.68777	19.392	0.088733	vapor
600.00	0.070000	14.030	0.071275	22.796	27.785	140.01	44.179	52.504	607.98	0.68775	19.393	0.088734	vapor
600.00	0.071000	14.230	0.070272	22.796	27.785	139.90	44.179	52.504	607.98	0.68773	19.393	0.088734	vapor
600.00	0.072000	14.431	0.069296	22.796	27.785	139.78	44.179	52.504	607.99	0.68771	19.393	0.088734	vapor
600.00	0.073000	14.631	0.068347	22.796	27.785	139.67	44.179	52.504	607.99	0.68770	19.393	0.088735	vapor
600.00	0.074000	14.832	0.067423	22.796	27.785	139.55	44.179	52.504	607.99	0.68768	19.393	0.088735	vapor
600.00	0.075000	15.032	0.066524	22.796	27.785	139.44	44.179	52.505	607.99	0.68766	19.393	0.088735	vapor
600.00	0.076000	15.233	0.065649	22.796	27.785	139.33	44.179	52.505	607.99	0.68764	19.393	0.088736	vapor
600.00	0.077000	15.433	0.064797	22.796	27.785	139.22	44.179	52.505	608.00	0.68763	19.393	0.088736	vapor
600.00	0.078000	15.633	0.063966	22.795	27.785	139.11	44.179	52.505	608.00	0.68761	19.393	0.088736	vapor
600.00	0.079000	15.834	0.063156	22.795	27.785	139.01	44.179	52.505	608.00	0.68759	19.393	0.088736	vapor
600.00	0.080000	16.034	0.062367	22.795	27.785	138.90	44.179	52.505	608.00	0.68757	19.393	0.088737	vapor
600.00	0.081000	16.235	0.061597	22.795	27.785	138.80	44.179	52.506	608.00	0.68755	19.393	0.088737	vapor
600.00	0.082000	16.435	0.060846	22.795	27.785	138.70	44.179	52.506	608.00	0.68754	19.394	0.088737	vapor
600.00	0.083000	16.635	0.060113	22.795	27.785	138.60	44.179	52.506	608.01	0.68752	19.394	0.088738	vapor
600.00	0.084000	16.836	0.059398	22.795	27.785	138.50	44.179	52.506	608.01	0.68750	19.394	0.088738	vapor
600.00	0.085000	17.036	0.058699	22.795	27.785	138.40	44.179	52.506	608.01	0.68748	19.394	0.088738	vapor
600.00	0.086000	17.237	0.058016	22.795	27.785	138.30	44.179	52.506	608.01	0.68747	19.394	0.088739	vapor
600.00	0.087000	17.437	0.057350	22.795	27.785	138.21	44.179	52.507	608.01	0.68745	19.394	0.088739	vapor
600.00	0.088000	17.637	0.056698	22.795	27.784	138.11	44.179	52.507	608.02	0.68743	19.394	0.088739	vapor
600.00	0.089000	17.838	0.056061	22.795	27.784	138.02	44.179	52.507	608.02	0.68741	19.394	0.088740	vapor
600.00	0.090000	18.038	0.055438	22.795	27.784	137.92	44.179	52.507	608.02	0.68739	19.394	0.088740	vapor
600.00	0.091000	18.238	0.054829	22.795	27.784	137.83	44.179	52.507	608.02	0.68738	19.394	0.088740	vapor
600.00	0.092000	18.439	0.054233	22.795	27.784	137.74	44.179	52.507	608.02	0.68736	19.394	0.088741	vapor
600.00	0.093000	18.639	0.053650	22.795	27.784	137.65	44.179	52.508	608.03	0.68734	19.394	0.088741	vapor
600.00	0.094000	18.840	0.053080	22.795	27.784	137.56	44.179	52.508	608.03	0.68732	19.394	0.088741	vapor
600.00	0.095000	19.040	0.052521	22.795	27.784	137.47	44.179	52.508	608.03	0.68731	19.395	0.088741	vapor
600.00	0.096000	19.240	0.051974	22.795	27.784	137.39	44.179	52.508	608.03	0.68729	19.395	0.088742	vapor
600.00	0.097000	19.441	0.051438	22.795	27.784	137.30	44.179	52.508	608.03	0.68727	19.395	0.088742	vapor
600.00	0.098000	19.641	0.050913	22.795	27.784	137.21	44.179	52.508	608.03	0.68725	19.395	0.088742	vapor
600.00	0.099000	19.842	0.050399	22.795	27.784	137.13	44.179	52.509	608.04	0.68724	19.395	0.088743	vapor
600.00	0.10000	20.042	0.049895	22.795	27.784	137.05	44.179	52.509	608.04	0.68722	19.395	0.088743	vapor
