Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
450.00	0.024000	6.4148	0.15589	16.843	20.585	135.17	35.192	43.513	536.97	1.6499	15.566	0.058683	vapor
450.00	0.025000	6.6821	0.14965	16.843	20.584	134.83	35.192	43.514	536.98	1.6499	15.566	0.058684	vapor
450.00	0.026000	6.9494	0.14390	16.843	20.584	134.50	35.192	43.514	536.98	1.6498	15.566	0.058684	vapor
450.00	0.027000	7.2167	0.13857	16.843	20.584	134.19	35.192	43.514	536.98	1.6498	15.566	0.058685	vapor
450.00	0.028000	7.4840	0.13362	16.843	20.584	133.88	35.192	43.515	536.98	1.6498	15.566	0.058685	vapor
450.00	0.029000	7.7513	0.12901	16.843	20.584	133.59	35.192	43.515	536.98	1.6497	15.567	0.058686	vapor
450.00	0.030000	8.0186	0.12471	16.843	20.584	133.31	35.192	43.515	536.98	1.6497	15.567	0.058686	vapor
450.00	0.031000	8.2859	0.12069	16.843	20.584	133.04	35.192	43.516	536.98	1.6497	15.567	0.058686	vapor
450.00	0.032000	8.5532	0.11692	16.843	20.584	132.77	35.192	43.516	536.98	1.6496	15.567	0.058687	vapor
450.00	0.033000	8.8205	0.11337	16.843	20.584	132.52	35.192	43.516	536.98	1.6496	15.567	0.058687	vapor
450.00	0.034000	9.0878	0.11004	16.843	20.584	132.27	35.192	43.517	536.98	1.6496	15.567	0.058688	vapor
450.00	0.035000	9.3551	0.10689	16.842	20.584	132.03	35.192	43.517	536.98	1.6495	15.567	0.058688	vapor
450.00	0.036000	9.6224	0.10392	16.842	20.584	131.79	35.192	43.517	536.98	1.6495	15.567	0.058689	vapor
450.00	0.037000	9.8897	0.10112	16.842	20.584	131.57	35.192	43.518	536.98	1.6494	15.567	0.058689	vapor
450.00	0.038000	10.157	0.098454	16.842	20.584	131.34	35.193	43.518	536.98	1.6494	15.567	0.058689	vapor
450.00	0.039000	10.424	0.095929	16.842	20.583	131.13	35.193	43.518	536.98	1.6494	15.568	0.058690	vapor
450.00	0.040000	10.692	0.093531	16.842	20.583	130.92	35.193	43.519	536.99	1.6493	15.568	0.058690	vapor
450.00	0.041000	10.959	0.091250	16.842	20.583	130.71	35.193	43.519	536.99	1.6493	15.568	0.058691	vapor
450.00	0.042000	11.226	0.089077	16.842	20.583	130.51	35.193	43.519	536.99	1.6493	15.568	0.058691	vapor
450.00	0.043000	11.494	0.087005	16.842	20.583	130.32	35.193	43.520	536.99	1.6492	15.568	0.058692	vapor
450.00	0.044000	11.761	0.085027	16.842	20.583	130.12	35.193	43.520	536.99	1.6492	15.568	0.058692	vapor
450.00	0.045000	12.028	0.083138	16.842	20.583	129.94	35.193	43.520	536.99	1.6492	15.568	0.058693	vapor
450.00	0.046000	12.296	0.081330	16.842	20.583	129.75	35.193	43.521	536.99	1.6491	15.568	0.058693	vapor
450.00	0.047000	12.563	0.079600	16.842	20.583	129.58	35.193	43.521	536.99	1.6491	15.568	0.058693	vapor
450.00	0.048000	12.830	0.077941	16.842	20.583	129.40	35.193	43.521	536.99	1.6491	15.568	0.058694	vapor
450.00	0.049000	13.097	0.076350	16.842	20.583	129.23	35.193	43.522	536.99	1.6490	15.569	0.058694	vapor
450.00	0.050000	13.365	0.074823	16.841	20.583	129.06	35.193	43.522	536.99	1.6490	15.569	0.058695	vapor
450.00	0.051000	13.632	0.073356	16.841	20.583	128.90	35.193	43.522	536.99	1.6490	15.569	0.058695	vapor
450.00	0.052000	13.899	0.071945	16.841	20.583	128.73	35.193	43.523	536.99	1.6489	15.569	0.058696	vapor
450.00	0.053000	14.167	0.070588	16.841	20.582	128.58	35.193	43.523	536.99	1.6489	15.569	0.058696	vapor
450.00	0.054000	14.434	0.069280	16.841	20.582	128.42	35.193	43.523	536.99	1.6489	15.569	0.058696	vapor
450.00	0.055000	14.701	0.068021	16.841	20.582	128.27	35.193	43.524	537.00	1.6488	15.569	0.058697	vapor
450.00	0.056000	14.969	0.066806	16.841	20.582	128.12	35.193	43.524	537.00	1.6488	15.569	0.058697	vapor
450.00	0.057000	15.236	0.065634	16.841	20.582	127.97	35.193	43.524	537.00	1.6488	15.569	0.058698	vapor
450.00	0.058000	15.503	0.064502	16.841	20.582	127.83	35.193	43.525	537.00	1.6487	15.569	0.058698	vapor
450.00	0.059000	15.771	0.063408	16.841	20.582	127.68	35.194	43.525	537.00	1.6487	15.570	0.058699	vapor
450.00	0.060000	16.038	0.062352	16.841	20.582	127.54	35.194	43.525	537.00	1.6487	15.570	0.058699	vapor
450.00	0.061000	16.305	0.061329	16.841	20.582	127.41	35.194	43.526	537.00	1.6486	15.570	0.058699	vapor
450.00	0.062000	16.573	0.060340	16.841	20.582	127.27	35.194	43.526	537.00	1.6486	15.570	0.058700	vapor
450.00	0.063000	16.840	0.059382	16.841	20.582	127.14	35.194	43.526	537.00	1.6486	15.570	0.058700	vapor
450.00	0.064000	17.107	0.058454	16.841	20.582	127.01	35.194	43.527	537.00	1.6485	15.570	0.058701	vapor
450.00	0.065000	17.375	0.057555	16.841	20.582	126.88	35.194	43.527	537.00	1.6485	15.570	0.058701	vapor
450.00	0.066000	17.642	0.056683	16.840	20.582	126.75	35.194	43.527	537.00	1.6485	15.570	0.058702	vapor
450.00	0.067000	17.909	0.055836	16.840	20.581	126.62	35.194	43.528	537.00	1.6484	15.570	0.058702	vapor
450.00	0.068000	18.177	0.055015	16.840	20.581	126.50	35.194	43.528	537.00	1.6484	15.570	0.058702	vapor
450.00	0.069000	18.444	0.054218	16.840	20.581	126.38	35.194	43.528	537.00	1.6484	15.571	0.058703	vapor
450.00	0.070000	18.711	0.053443	16.840	20.581	126.26	35.194	43.529	537.01	1.6483	15.571	0.058703	vapor
450.00	0.071000	18.979	0.052690	16.840	20.581	126.14	35.194	43.529	537.01	1.6483	15.571	0.058704	vapor
450.00	0.072000	19.246	0.051958	16.840	20.581	126.03	35.194	43.529	537.01	1.6482	15.571	0.058704	vapor
450.00	0.073000	19.514	0.051247	16.840	20.581	125.91	35.194	43.530	537.01	1.6482	15.571	0.058705	vapor
450.00	0.074000	19.781	0.050554	16.840	20.581	125.80	35.194	43.530	537.01	1.6482	15.571	0.058705	vapor
450.00	0.075000	20.048	0.049880	16.840	20.581	125.69	35.194	43.530	537.01	1.6481	15.571	0.058705	vapor
450.00	0.076000	20.316	0.049223	16.840	20.581	125.58	35.194	43.531	537.01	1.6481	15.571	0.058706	vapor
450.00	0.077000	20.583	0.048584	16.840	20.581	125.47	35.194	43.531	537.01	1.6481	15.571	0.058706	vapor
450.00	0.078000	20.850	0.047961	16.840	20.581	125.36	35.194	43.531	537.01	1.6480	15.571	0.058707	vapor
450.00	0.079000	21.118	0.047354	16.840	20.581	125.25	35.194	43.532	537.01	1.6480	15.572	0.058707	vapor
450.00	0.080000	21.385	0.046762	16.840	20.580	125.15	35.195	43.532	537.01	1.6480	15.572	0.058708	vapor
450.00	0.081000	21.652	0.046184	16.839	20.580	125.05	35.195	43.532	537.01	1.6479	15.572	0.058708	vapor
450.00	0.082000	21.920	0.045621	16.839	20.580	124.94	35.195	43.533	537.01	1.6479	15.572	0.058708	vapor
450.00	0.083000	22.187	0.045071	16.839	20.580	124.84	35.195	43.533	537.01	1.6479	15.572	0.058709	vapor
450.00	0.084000	22.454	0.044535	16.839	20.580	124.74	35.195	43.533	537.01	1.6478	15.572	0.058709	vapor
450.00	0.085000	22.722	0.044011	16.839	20.580	124.64	35.195	43.534	537.02	1.6478	15.572	0.058710	vapor
450.00	0.086000	22.989	0.043499	16.839	20.580	124.55	35.195	43.534	537.02	1.6478	15.572	0.058710	vapor
450.00	0.087000	23.256	0.042999	16.839	20.580	124.45	35.195	43.534	537.02	1.6477	15.572	0.058711	vapor
450.00	0.088000	23.524	0.042510	16.839	20.580	124.35	35.195	43.535	537.02	1.6477	15.572	0.058711	vapor
450.00	0.089000	23.791	0.042032	16.839	20.580	124.26	35.195	43.535	537.02	1.6477	15.573	0.058711	vapor
450.00	0.090000	24.059	0.041565	16.839	20.580	124.17	35.195	43.535	537.02	1.6476	15.573	0.058712	vapor
450.00	0.091000	24.326	0.041108	16.839	20.580	124.08	35.195	43.536	537.02	1.6476	15.573	0.058712	vapor
450.00	0.092000	24.593	0.040662	16.839	20.580	123.98	35.195	43.536	537.02	1.6476	15.573	0.058713	vapor
450.00	0.093000	24.861	0.040224	16.839	20.580	123.89	35.195	43.536	537.02	1.6475	15.573	0.058713	vapor
450.00	0.094000	25.128	0.039796	16.839	20.579	123.81	35.195	43.537	537.02	1.6475	15.573	0.058714	vapor
450.00	0.095000	25.395	0.039377	16.839	20.579	123.72	35.195	43.537	537.02	1.6475	15.573	0.058714	vapor
450.00	0.096000	25.663	0.038967	16.839	20.579	123.63	35.195	43.537	537.02	1.6474	15.573	0.058714	vapor
450.00	0.097000	25.930	0.038565	16.838	20.579	123.54	35.195	43.538	537.02	1.6474	15.573	0.058715	vapor
450.00	0.098000	26.197	0.038172	16.838	20.579	123.46	35.195	43.538	537.02	1.6474	15.573	0.058715	vapor
450.00	0.099000	26.465	0.037786	16.838	20.579	123.37	35.195	43.538	537.02	1.6473	15.574	0.058716	vapor
450.00	0.10000	26.732	0.037408	16.838	20.579	123.29	35.195	43.539	537.03	1.6473	15.574	0.058716	vapor
